sku,category,category_label,title,url,image_count,first_image,description
LC0085,decorative-compositions,Decorative compositions,Decorative composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-359971187521-dekorativnaya-kompozitsiya,14,https://static.tildacdn.com/tild3361-6562-4435-b466-633334383531/1a0006.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0089,decorative-compositions,Decorative compositions,Decorative composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-278300098651-dekorativnaya-kompozitsiya,8,https://static.tildacdn.com/tild3266-3033-4435-b036-663561306163/7.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0090,decorative-compositions,Decorative compositions,Decorative composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-749408755121-dekorativnaya-kompozitsiya,9,https://static.tildacdn.com/tild3162-6464-4265-b536-653038393664/3.jpg,"Price shown is per single element 250mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0078,decorative-compositions,Decorative compositions,Lighting composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-900936360901-svetovaya-kompozitsiya,9,https://static.tildacdn.com/tild6139-3138-4535-a164-366435396163/photo.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0092,decorative-compositions,Decorative compositions,Decorative composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-352042299401-dekorativnaya-kompozitsiya,9,https://static.tildacdn.com/tild3063-3430-4064-a439-313030376163/4.jpg,"Price shown is per single element 250mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0086,decorative-compositions,Decorative compositions,Decorative composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-576345080911-dekorativnaya-kompozitsiya,18,https://static.tildacdn.com/tild3636-6332-4930-a631-306130363833/10006.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0087,decorative-compositions,Decorative compositions,Decorative composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-494743650611-dekorativnaya-kompozitsiya,10,https://static.tildacdn.com/tild3736-3961-4239-b866-393939366530/4.jpg,"Price shown is per single element 250mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0094,decorative-compositions,Decorative compositions,Decorative composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-436216788221-dekorativnaya-kompozitsiya,6,https://static.tildacdn.com/tild3361-6232-4237-a261-656530653230/4.jpg,"Price shown is per single element D40-80mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0096,decorative-compositions,Decorative compositions,Decorative composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-841485130701-dekorativnaya-kompozitsiya,4,https://static.tildacdn.com/tild6634-6466-4234-b333-383765636364/8.jpg,"Price shown is per single element H200-250mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0095,decorative-compositions,Decorative compositions,Decorative composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-877701711301-dekorativnaya-kompozitsiya,4,https://static.tildacdn.com/tild3031-6337-4336-b530-363938353562/7.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0093,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-644703529141-svetovaya-kompozitsiya,6,https://static.tildacdn.com/stor3633-3166-4564-b233-643234373338/2f6e26cc8dde934041097d65030ec35e.jpg,"Price shown is per single element W200mm, D200mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0080,sculptural-decor,Sculptural compositions & decor,Mirrors,https://vargov.ru/decor_and_sculptural_compositions_vargovdesign_ru/tproduct/727172771-437995272711-zerkala,1,https://static.tildacdn.com/tild3965-3936-4337-b638-363333623335/333.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
